time,event,packetId,delay,jitter,distance,nodeId,type
306.446,RX,3152,0.102922,0.0514622,,25,legitimate
306.752,TX,3157,,,2451.92,5,malicious
307.889,TX,3170,,,888.487,30,legitimate
307.941,RX,3170,0.051459,0.051463,,30,legitimate
307.981,TX,3166,,,2226.52,1,malicious
308.605,TX,3173,,,3283.11,8,malicious
308.624,TX,3178,,,3630.55,17,legitimate
308.694,TX,3175,,,2730.12,0,malicious
308.708,RX,3173,0.102923,0.051464,,8,malicious
308.746,RX,3175,0.0514651,0.0514578,,0,malicious
308.809,RX,3178,0.185356,0.133891,,17,legitimate
309.461,TX,3182,,,4030.09,2,malicious
309.646,RX,3182,0.185357,1.333e-06,,2,malicious
310.036,TX,3185,,,2115.94,6,malicious
310.498,TX,3191,,,2247.9,3,malicious
310.654,TX,3193,,,1117.89,4,malicious
310.706,RX,3193,0.0514597,0.133898,,4,malicious
311.898,TX,3209,,,2451.92,5,malicious
313.127,TX,3218,,,2226.52,1,malicious
313.84,TX,3226,,,2730.12,0,malicious
313.891,RX,3226,0.0514651,5.378e-06,,0,malicious
315.181,TX,3235,,,2115.94,6,malicious
315.644,TX,3241,,,2247.9,3,malicious
315.8,TX,3243,,,1117.89,4,malicious
315.851,RX,3243,0.0514597,5.378e-06,,4,malicious
315.957,TX,3253,,,4227.92,28,legitimate
316.287,RX,3253,0.329742,0.278282,,28,legitimate
317.044,TX,3260,,,2451.92,5,malicious
318.273,TX,3269,,,2226.52,1,malicious
318.684,TX,3280,,,3725.62,22,legitimate
318.869,RX,3280,0.185356,0.144386,,22,legitimate
318.896,TX,3275,,,3283.11,8,malicious
318.985,TX,3277,,,2730.12,0,malicious
318.999,RX,3275,0.102923,0.0824335,,8,malicious
319.037,RX,3277,0.0514651,0.0514578,,0,malicious
319.341,TX,3287,,,2882.01,31,legitimate
319.393,RX,3287,0.0514656,5.06e-07,,31,legitimate
320.327,TX,3288,,,2115.94,6,malicious
320.672,TX,3300,,,3781.04,7,malicious
320.789,TX,3294,,,2247.9,3,malicious
320.858,RX,3300,0.185357,0.133891,,7,malicious
320.945,TX,3296,,,1117.89,4,malicious
320.997,RX,3296,0.0514597,0.133897,,4,malicious
322.189,TX,3312,,,2451.92,5,malicious
323.237,TX,3328,,,3661.98,16,legitimate
323.418,TX,3321,,,2226.52,1,malicious
323.422,RX,3328,0.185356,0.133896,,16,legitimate
324.131,TX,3330,,,2730.12,0,malicious
324.183,RX,3330,0.0514651,0.133891,,0,malicious
325.435,TX,3351,,,3385.08,11,legitimate
325.473,TX,3349,,,2115.94,6,malicious
325.538,RX,3351,0.102923,0.0514582,,11,legitimate
325.688,TX,3354,,,3144.63,24,legitimate
325.791,RX,3354,0.102922,8.02e-07,,24,legitimate
325.935,TX,3357,,,2247.9,3,malicious
326.091,TX,3359,,,1117.89,4,malicious
326.142,RX,3359,0.0514597,0.0514628,,4,malicious
326.338,TX,3361,,,1959.6,35,legitimate
326.389,RX,3361,0.0514625,2.808e-06,,35,legitimate
327.335,TX,3366,,,2451.92,5,malicious
327.995,TX,3379,,,4030.09,2,malicious
328.181,RX,3379,0.185357,0.133895,,2,malicious
328.564,TX,3375,,,2226.52,1,malicious
329.187,TX,3391,,,3283.11,8,malicious
329.277,TX,3383,,,2730.12,0,malicious
329.29,RX,3391,0.102923,0.0824345,,8,malicious
329.328,RX,3383,0.0514651,0.0514578,,0,malicious
330.618,TX,3402,,,2115.94,6,malicious
331.081,TX,3408,,,2247.9,3,malicious
331.237,TX,3410,,,1117.89,4,malicious
331.288,RX,3410,0.0514597,5.378e-06,,4,malicious
332.48,TX,3416,,,2451.92,5,malicious
333.198,TX,3432,,,356.489,15,legitimate
333.237,TX,3433,,,2061.66,32,legitimate
333.25,RX,3432,0.0514572,2.54e-06,,15,legitimate
333.289,RX,3433,0.0514629,5.688e-06,,32,legitimate
333.709,TX,3437,,,2226.52,1,malicious
333.948,TX,3442,,,4043.6,26,legitimate
334.133,RX,3442,0.185357,0.133895,,26,legitimate
334.422,TX,3446,,,2730.12,0,malicious
334.474,RX,3446,0.0514651,0.133892,,0,malicious
334.548,TX,3439,,,4472.9,9,malicious
334.878,RX,3439,0.329743,0.278278,,9,malicious
335.764,TX,3455,,,2115.94,6,malicious
336.226,TX,3461,,,2247.9,3,malicious
336.382,TX,3463,,,1117.89,4,malicious
336.434,RX,3463,0.0514597,0.278283,,4,malicious
336.558,TX,3467,,,4601.34,33,legitimate
336.888,RX,3467,0.329743,0.278284,,33,legitimate
337.626,TX,3470,,,2451.92,5,malicious
338.855,TX,3489,,,2226.52,1,malicious
339.207,TX,3488,,,3781.04,7,malicious
339.392,RX,3488,0.185357,0.144387,,7,malicious
339.478,TX,3495,,,3283.11,8,malicious
339.568,TX,3497,,,2730.12,0,malicious
339.581,RX,3495,0.102923,0.0824337,,8,malicious
339.619,RX,3497,0.0514651,0.0514578,,0,malicious
340.909,TX,3506,,,2115.94,6,malicious
341.191,TX,3516,,,1573.71,36,legitimate
341.242,RX,3516,0.0514612,3.858e-06,,36,legitimate
341.372,TX,3512,,,2247.9,3,malicious
341.399,TX,3519,,,4432.25,18,legitimate
341.528,TX,3514,,,1117.89,4,malicious
341.579,RX,3514,0.0514597,1.52e-06,,4,malicious
341.728,RX,3519,0.329743,0.278283,,18,legitimate
342.131,TX,3527,,,3837.63,27,legitimate
342.316,RX,3527,0.185357,0.144386,,27,legitimate
342.772,TX,3533,,,2451.92,5,malicious
343.974,TX,3547,,,2117.47,21,legitimate
344.001,TX,3542,,,2226.52,1,malicious
344.025,RX,3547,0.0514631,0.133894,,21,legitimate
344.713,TX,3551,,,2730.12,0,malicious
344.759,TX,3555,,,2527.46,39,legitimate
344.765,RX,3551,0.0514651,2.044e-06,,0,malicious
344.81,RX,3555,0.0514644,6.76e-07,,39,legitimate
346.055,TX,3561,,,2115.94,6,malicious
346.517,TX,3568,,,2247.9,3,malicious
346.53,TX,3569,,,4030.09,2,malicious
346.673,TX,3570,,,1117.89,4,malicious
346.715,RX,3569,0.185357,0.133893,,2,malicious
346.725,RX,3570,0.0514597,0.133898,,4,malicious
347.089,TX,3581,,,4370.27,10,legitimate
347.115,TX,3582,,,4872.86,19,legitimate
347.917,TX,3588,,,2451.92,5,malicious
349.146,TX,3597,,,2226.52,1,malicious
349.77,TX,3603,,,3283.11,8,malicious
349.859,TX,3605,,,2730.12,0,malicious
349.872,RX,3603,0.102923,0.0514632,,8,malicious
349.911,RX,3605,0.0514651,0.0514578,,0,malicious
350.654,TX,3618,,,3479.84,20,legitimate
350.757,RX,3618,0.102924,0.0514585,,20,legitimate
351.201,TX,3614,,,2115.94,6,malicious
351.663,TX,3621,,,2247.9,3,malicious
351.819,TX,3623,,,1117.89,4,malicious
351.87,RX,3623,0.0514597,0.0514639,,4,malicious
352.477,TX,3637,,,2806.37,23,legitimate
352.528,RX,3637,0.0514654,5.632e-06,,23,legitimate
353.063,TX,3640,,,2451.92,5,malicious
353.385,TX,3647,,,2801.42,12,legitimate
353.437,RX,3647,0.0514653,1.6e-08,,12,legitimate
353.741,TX,3651,,,2824.96,37,legitimate
353.792,RX,3651,0.0514654,7.8e-08,,37,legitimate
354.226,TX,3658,,,3677.23,34,legitimate
354.292,TX,3650,,,2226.52,1,malicious
354.411,RX,3658,0.185356,0.133891,,34,legitimate
355.005,TX,3660,,,2730.12,0,malicious
355.056,RX,3660,0.0514651,0.133891,,0,malicious
356.346,TX,3669,,,2115.94,6,malicious
356.809,TX,3675,,,2247.9,3,malicious
356.965,TX,3677,,,1117.89,4,malicious
357.016,RX,3677,0.0514597,5.378e-06,,4,malicious
357.741,TX,3691,,,3781.04,7,malicious
357.926,RX,3691,0.185357,0.133897,,7,malicious
358.15,TX,3698,,,2351.42,13,legitimate
358.201,RX,3698,0.0514638,0.133893,,13,legitimate
358.208,TX,3693,,,2451.92,5,malicious
359.437,TX,3703,,,2226.52,1,malicious
360.061,TX,3709,,,3283.11,8,malicious
360.15,TX,3711,,,2730.12,0,malicious
360.164,RX,3709,0.102923,0.0514591,,8,malicious
360.202,RX,3711,0.0514651,0.0514578,,0,malicious
360.648,TX,3724,,,3842.25,14,legitimate
360.768,TX,3726,,,4721.69,29,legitimate
360.834,RX,3724,0.185357,0.133892,,14,legitimate
361.098,RX,3726,0.329744,0.144387,,29,legitimate
361.492,TX,3732,,,2115.94,6,malicious
361.954,TX,3738,,,2247.9,3,malicious
362.11,TX,3740,,,1117.89,4,malicious
362.162,RX,3740,0.0514597,0.278284,,4,malicious
363.354,TX,3746,,,2451.92,5,malicious
363.591,TX,3755,,,3941.35,38,legitimate
363.776,RX,3755,0.185357,0.133897,,38,legitimate
364.583,TX,3756,,,2226.52,1,malicious
365.064,TX,3770,,,4030.09,2,malicious
365.249,RX,3770,0.185357,2.96e-07,,2,malicious
365.296,TX,3764,,,2730.12,0,malicious
365.347,RX,3764,0.0514651,0.133892,,0,malicious
366.343,TX,3783,,,2980.12,25,legitimate
366.446,RX,3783,0.102922,0.0514568,,25,legitimate
366.637,TX,3784,,,2115.94,6,malicious
367.1,TX,3790,,,2247.9,3,malicious
367.256,TX,3792,,,1117.89,4,malicious
367.307,RX,3792,0.0514597,0.0514622,,4,malicious
367.521,TX,3789,,,4472.9,9,malicious
367.851,RX,3789,0.329743,0.278283,,9,malicious
367.889,TX,3801,,,888.487,30,legitimate
367.941,RX,3801,0.051459,0.278284,,30,legitimate
368.5,TX,3798,,,2451.92,5,malicious
368.624,TX,3809,,,3630.55,17,legitimate
368.809,RX,3809,0.185356,0.133897,,17,legitimate
369.729,TX,3819,,,2226.52,1,malicious
370.352,TX,3825,,,3283.11,8,malicious
370.441,TX,3827,,,2730.12,0,malicious
370.455,RX,3825,0.102923,0.0824332,,8,malicious
370.493,RX,3827,0.0514651,0.0514578,,0,malicious
371.783,TX,3836,,,2115.94,6,malicious
372.245,TX,3842,,,2247.9,3,malicious
372.401,TX,3844,,,1117.89,4,malicious
372.453,RX,3844,0.0514597,5.378e-06,,4,malicious
373.645,TX,3850,,,2451.92,5,malicious
374.874,TX,3869,,,2226.52,1,malicious
375.587,TX,3877,,,2730.12,0,malicious
375.639,RX,3877,0.0514651,5.378e-06,,0,malicious
375.957,TX,3884,,,4227.92,28,legitimate
376.276,TX,3878,,,3781.04,7,malicious
376.287,RX,3884,0.329742,0.278277,,28,legitimate
376.461,RX,3878,0.185357,0.144385,,7,malicious
376.929,TX,3887,,,2115.94,6,malicious
377.391,TX,3893,,,2247.9,3,malicious
377.547,TX,3895,,,1117.89,4,malicious
377.598,RX,3895,0.0514597,0.133897,,4,malicious
378.684,TX,3911,,,3725.62,22,legitimate
378.791,TX,3912,,,2451.92,5,malicious
378.869,RX,3911,0.185356,0.133897,,22,legitimate
379.341,TX,3918,,,2882.01,31,legitimate
379.393,RX,3918,0.0514656,0.133891,,31,legitimate
380.02,TX,3922,,,2226.52,1,malicious
380.643,TX,3928,,,3283.11,8,malicious
380.733,TX,3930,,,2730.12,0,malicious
380.746,RX,3928,0.102923,0.0514573,,8,malicious
380.784,RX,3930,0.0514651,0.0514578,,0,malicious
382.074,TX,3939,,,2115.94,6,malicious
382.537,TX,3945,,,2247.9,3,malicious
382.693,TX,3947,,,1117.89,4,malicious
382.744,RX,3947,0.0514597,5.378e-06,,4,malicious
383.237,TX,3959,,,3661.98,16,legitimate
383.422,RX,3959,0.185356,0.133896,,16,legitimate
383.598,TX,3956,,,4030.09,2,malicious
383.784,RX,3956,0.185357,1.228e-06,,2,malicious
383.936,TX,3964,,,2451.92,5,malicious
385.165,TX,3973,,,2226.52,1,malicious
385.435,TX,3982,,,3385.08,11,legitimate
385.538,RX,3982,0.102923,0.0824342,,11,legitimate
385.688,TX,3985,,,3144.63,24,legitimate
385.791,RX,3985,0.102922,8.02e-07,,24,legitimate
385.878,TX,3981,,,2730.12,0,malicious
385.93,RX,3981,0.0514651,0.0514574,,0,malicious
386.338,TX,3992,,,1959.6,35,legitimate
386.389,RX,3992,0.0514625,2.57e-06,,35,legitimate
387.22,TX,3993,,,2115.94,6,malicious
387.682,TX,3999,,,2247.9,3,malicious
387.838,TX,4001,,,1117.89,4,malicious
387.89,RX,4001,0.0514597,2.808e-06,,4,malicious
389.082,TX,4017,,,2451.92,5,malicious
390.311,TX,4026,,,2226.52,1,malicious
390.934,TX,4032,,,3283.11,8,malicious
391.024,TX,4034,,,2730.12,0,malicious
391.037,RX,4032,0.102923,0.0514632,,8,malicious
391.075,RX,4034,0.0514651,0.0514578,,0,malicious
392.365,TX,4043,,,2115.94,6,malicious
392.828,TX,4049,,,2247.9,3,malicious
392.984,TX,4051,,,1117.89,4,malicious
393.035,RX,4051,0.0514597,5.378e-06,,4,malicious
393.198,TX,4063,,,356.489,15,legitimate
393.237,TX,4064,,,2061.66,32,legitimate
393.25,RX,4063,0.0514572,2.54e-06,,15,legitimate
393.289,RX,4064,0.0514629,5.688e-06,,32,legitimate
393.948,TX,4073,,,4043.6,26,legitimate
394.133,RX,4073,0.185357,0.133895,,26,legitimate
394.228,TX,4069,,,2451.92,5,malicious
394.81,TX,4078,,,3781.04,7,malicious
394.995,RX,4078,0.185357,8.76e-07,,7,malicious
395.457,TX,4079,,,2226.52,1,malicious
396.169,TX,4087,,,2730.12,0,malicious
396.221,RX,4087,0.0514651,0.133892,,0,malicious
396.558,TX,4098,,,4601.34,33,legitimate
396.888,RX,4098,0.329743,0.278278,,33,legitimate
397.511,TX,4107,,,2115.94,6,malicious
397.973,TX,4113,,,2247.9,3,malicious
398.129,TX,4115,,,1117.89,4,malicious
398.181,RX,4115,0.0514597,0.278284,,4,malicious
399.373,TX,4121,,,2451.92,5,malicious
400.494,TX,4132,,,4472.9,9,malicious
400.602,TX,4130,,,2226.52,1,malicious
400.823,RX,4132,0.329743,0.278283,,9,malicious
401.191,TX,4147,,,1573.71,36,legitimate
401.226,TX,4146,,,3283.11,8,malicious
401.242,RX,4147,0.0514612,0.278282,,36,legitimate
401.315,TX,4138,,,2730.12,0,malicious
401.328,RX,4146,0.102923,0.0514617,,8,malicious
401.367,RX,4138,0.0514651,0.0514578,,0,malicious
401.399,TX,4150,,,4432.25,18,legitimate
401.728,RX,4150,0.329743,0.278278,,18,legitimate
402.131,TX,4158,,,3837.63,27,legitimate
402.133,TX,4156,,,4030.09,2,malicious
402.657,TX,4160,,,2115.94,6,malicious
403.119,TX,4166,,,2247.9,3,malicious
403.275,TX,4168,,,1117.89,4,malicious
403.326,RX,4168,0.0514597,0.278283,,4,malicious
403.974,TX,4178,,,2117.47,21,legitimate
404.025,RX,4178,0.0514631,3.334e-06,,21,legitimate
404.519,TX,4174,,,2451.92,5,malicious
404.759,TX,4186,,,2527.46,39,legitimate
404.81,RX,4186,0.0514644,1.368e-06,,39,legitimate
405.748,TX,4195,,,2226.52,1,malicious
406.461,TX,4203,,,2730.12,0,malicious
406.512,RX,4203,0.0514651,6.76e-07,,0,malicious
407.089,TX,4211,,,4370.27,10,legitimate
407.115,TX,4212,,,4872.86,19,legitimate
407.802,TX,4214,,,2115.94,6,malicious
408.265,TX,4220,,,2247.9,3,malicious
408.421,TX,4222,,,1117.89,4,malicious
408.472,RX,4222,0.0514597,5.378e-06,,4,malicious
409.664,TX,4228,,,2451.92,5,malicious
410.654,TX,4248,,,3479.84,20,legitimate
410.757,RX,4248,0.102924,0.0514639,,20,legitimate
410.893,TX,4247,,,2226.52,1,malicious
411.517,TX,4254,,,3283.11,8,malicious
411.606,TX,4256,,,2730.12,0,malicious
411.62,RX,4254,0.102923,6.56e-07,,8,malicious
411.658,RX,4256,0.0514651,0.0514578,,0,malicious
412.477,TX,4267,,,2806.37,23,legitimate
412.528,RX,4267,0.0514654,2.54e-07,,23,legitimate
412.948,TX,4265,,,2115.94,6,malicious
413.344,TX,4268,,,3781.04,7,malicious
413.385,TX,4277,,,2801.42,12,legitimate
413.41,TX,4272,,,2247.9,3,malicious
413.437,RX,4277,0.0514653,1.6e-08,,12,legitimate
413.53,RX,4268,0.185357,0.133891,,7,malicious
413.566,TX,4274,,,1117.89,4,malicious
413.618,RX,4274,0.0514597,0.133897,,4,malicious
413.741,TX,4281,,,2824.96,37,legitimate
413.792,RX,4281,0.0514654,5.694e-06,,37,legitimate
414.226,TX,4288,,,3677.23,34,legitimate
414.411,RX,4288,0.185356,0.133891,,34,legitimate
414.81,TX,4293,,,2451.92,5,malicious
416.039,TX,4302,,,2226.52,1,malicious
416.752,TX,4310,,,2730.12,0,malicious
416.803,RX,4310,0.0514651,0.133891,,0,malicious
418.093,TX,4319,,,2115.94,6,malicious
418.15,TX,4328,,,2351.42,13,legitimate
418.201,RX,4328,0.0514638,1.264e-06,,13,legitimate
418.556,TX,4325,,,2247.9,3,malicious
418.712,TX,4327,,,1117.89,4,malicious
418.763,RX,4327,0.0514597,4.114e-06,,4,malicious
419.956,TX,4344,,,2451.92,5,malicious
420.648,TX,4354,,,3842.25,14,legitimate
420.667,TX,4347,,,4030.09,2,malicious
420.768,TX,4356,,,4721.69,29,legitimate
420.834,RX,4354,0.185357,0.133897,,14,legitimate
420.853,RX,4347,0.185357,6.27e-07,,2,malicious
421.098,RX,4356,0.329744,0.144386,,29,legitimate
421.185,TX,4353,,,2226.52,1,malicious
421.808,TX,4361,,,3283.11,8,malicious
421.897,TX,4363,,,2730.12,0,malicious
421.911,RX,4361,0.102923,0.226821,,8,malicious
421.949,RX,4363,0.0514651,0.0514578,,0,malicious
423.239,TX,4372,,,2115.94,6,malicious
423.591,TX,4385,,,3941.35,38,legitimate
423.701,TX,4378,,,2247.9,3,malicious
423.776,RX,4385,0.185357,0.133892,,38,legitimate
423.857,TX,4380,,,1117.89,4,malicious
423.909,RX,4380,0.0514597,0.133897,,4,malicious
425.101,TX,4397,,,2451.92,5,malicious
426.33,TX,4406,,,2226.52,1,malicious
426.343,TX,4413,,,2980.12,25,legitimate
426.446,RX,4413,0.102922,0.0514622,,25,legitimate
427.043,TX,4415,,,2730.12,0,malicious
427.095,RX,4415,0.0514651,0.0514568,,0,malicious
427.889,TX,4431,,,888.487,30,legitimate
427.941,RX,4431,0.051459,6.143e-06,,30,legitimate
428.385,TX,4435,,,2115.94,6,malicious
428.624,TX,4439,,,3630.55,17,legitimate
428.809,RX,4439,0.185356,0.133897,,17,legitimate
428.847,TX,4442,,,2247.9,3,malicious
429.003,TX,4433,,,1117.89,4,malicious
429.054,RX,4433,0.0514597,0.133896,,4,malicious
430.247,TX,4450,,,2451.92,5,malicious
431.476,TX,4459,,,2226.52,1,malicious
431.879,TX,4468,,,3781.04,7,malicious
432.064,RX,4468,0.185357,0.133897,,7,malicious
432.099,TX,4465,,,3283.11,8,malicious
432.189,TX,4467,,,2730.12,0,malicious
432.202,RX,4465,0.102923,0.0824337,,8,malicious
432.24,RX,4467,0.0514651,0.0514578,,0,malicious
433.466,TX,4481,,,4472.9,9,malicious
433.53,TX,4486,,,2115.94,6,malicious
433.796,RX,4481,0.329743,0.278278,,9,malicious
433.993,TX,4492,,,2247.9,3,malicious
434.149,TX,4494,,,1117.89,4,malicious
434.2,RX,4494,0.0514597,0.278283,,4,malicious
435.392,TX,4500,,,2451.92,5,malicious
435.957,TX,4514,,,4227.92,28,legitimate
436.287,RX,4514,0.329742,0.278282,,28,legitimate
436.621,TX,4520,,,2226.52,1,malicious
437.334,TX,4518,,,2730.12,0,malicious
437.386,RX,4518,0.0514651,0.278277,,0,malicious
438.676,TX,4537,,,2115.94,6,malicious
438.684,TX,4541,,,3725.62,22,legitimate
438.869,RX,4541,0.185356,0.133891,,22,legitimate
439.138,TX,4544,,,2247.9,3,malicious
439.202,TX,4545,,,4030.09,2,malicious
439.294,TX,4546,,,1117.89,4,malicious
439.341,TX,4548,,,2882.01,31,legitimate
439.346,RX,4546,0.0514597,0.133897,,4,malicious
439.387,RX,4545,0.185357,0.133898,,2,malicious
439.393,RX,4548,0.0514656,0.133892,,31,legitimate
440.538,TX,4553,,,2451.92,5,malicious
441.767,TX,4572,,,2226.52,1,malicious
442.39,TX,4578,,,3283.11,8,malicious
442.48,TX,4580,,,2730.12,0,malicious
442.493,RX,4578,0.102923,0.0514573,,8,malicious
442.531,RX,4580,0.0514651,0.0514578,,0,malicious
443.237,TX,4589,,,3661.98,16,legitimate
443.422,RX,4589,0.185356,0.133891,,16,legitimate
443.821,TX,4590,,,2115.94,6,malicious
444.284,TX,4596,,,2247.9,3,malicious
444.44,TX,4598,,,1117.89,4,malicious
444.491,RX,4598,0.0514597,0.133896,,4,malicious
445.435,TX,4612,,,3385.08,11,legitimate
445.538,RX,4612,0.102923,0.0514636,,11,legitimate
445.684,TX,4604,,,2451.92,5,malicious
445.688,TX,4615,,,3144.63,24,legitimate
445.791,RX,4615,0.102922,8.02e-07,,24,legitimate
446.338,TX,4622,,,1959.6,35,legitimate
446.389,RX,4622,0.0514625,0.05146,,35,legitimate
446.913,TX,4626,,,2226.52,1,malicious
447.625,TX,4634,,,2730.12,0,malicious
447.677,RX,4634,0.0514651,2.57e-06,,0,malicious
448.967,TX,4643,,,2115.94,6,malicious
449.429,TX,4649,,,2247.9,3,malicious
449.585,TX,4651,,,1117.89,4,malicious
449.637,RX,4651,0.0514597,5.378e-06,,4,malicious
450.413,TX,4655,,,3781.04,7,malicious
450.598,RX,4655,0.185357,0.133897,,7,malicious
450.829,TX,4667,,,2451.92,5,malicious
452.058,TX,4676,,,2226.52,1,malicious
452.682,TX,4682,,,3283.11,8,malicious
452.771,TX,4684,,,2730.12,0,malicious
452.784,RX,4682,0.102923,0.0824337,,8,malicious
452.823,RX,4684,0.0514651,0.0514578,,0,malicious
453.198,TX,4693,,,356.489,15,legitimate
453.237,TX,4694,,,2061.66,32,legitimate
453.25,RX,4693,0.0514572,7.918e-06,,15,legitimate
453.289,RX,4694,0.0514629,5.688e-06,,32,legitimate
453.948,TX,4703,,,4043.6,26,legitimate
454.113,TX,4695,,,2115.94,6,malicious
454.133,RX,4703,0.185357,0.133895,,26,legitimate
454.575,TX,4701,,,2247.9,3,malicious
454.731,TX,4704,,,1117.89,4,malicious
454.782,RX,4704,0.0514597,0.133898,,4,malicious
455.975,TX,4720,,,2451.92,5,malicious
456.558,TX,4728,,,4601.34,33,legitimate
456.888,RX,4728,0.329743,0.278284,,33,legitimate
457.204,TX,4730,,,2226.52,1,malicious
457.736,TX,4734,,,4030.09,2,malicious
457.917,TX,4738,,,2730.12,0,malicious
457.921,RX,4734,0.185357,0.144386,,2,malicious
457.968,RX,4738,0.0514651,0.133892,,0,malicious
459.258,TX,4747,,,2115.94,6,malicious
459.721,TX,4753,,,2247.9,3,malicious
459.877,TX,4755,,,1117.89,4,malicious
459.928,RX,4755,0.0514597,5.378e-06,,4,malicious
461.12,TX,4771,,,2451.92,5,malicious
461.191,TX,4777,,,1573.71,36,legitimate
461.242,RX,4777,0.0514612,1.52e-06,,36,legitimate
461.399,TX,4780,,,4432.25,18,legitimate
461.728,RX,4780,0.329743,0.278282,,18,legitimate
462.131,TX,4788,,,3837.63,27,legitimate
462.316,RX,4788,0.185357,0.144386,,27,legitimate
462.349,TX,4782,,,2226.52,1,malicious
462.973,TX,4789,,,3283.11,8,malicious
463.062,TX,4791,,,2730.12,0,malicious
463.076,RX,4789,0.102923,0.0824339,,8,malicious
463.114,RX,4791,0.0514651,0.0514578,,0,malicious
463.974,TX,4808,,,2117.47,21,legitimate
464.025,RX,4808,0.0514631,2.044e-06,,21,legitimate
464.404,TX,4811,,,2115.94,6,malicious
464.759,TX,4816,,,2527.46,39,legitimate
464.81,RX,4816,0.0514644,1.368e-06,,39,legitimate
464.866,TX,4818,,,2247.9,3,malicious
465.022,TX,4809,,,1117.89,4,malicious
465.074,RX,4809,0.0514597,4.702e-06,,4,malicious
466.266,TX,4826,,,2451.92,5,malicious
466.439,TX,4827,,,4472.9,9,malicious
466.769,RX,4827,0.329743,0.278283,,9,malicious
467.089,TX,4841,,,4370.27,10,legitimate
467.115,TX,4842,,,4872.86,19,legitimate
467.418,RX,4841,0.329743,3.42e-07,,10,legitimate
467.445,RX,4842,0.329744,1.676e-06,,19,legitimate
467.495,TX,4835,,,2226.52,1,malicious
468.208,TX,4845,,,2730.12,0,malicious
468.259,RX,4845,0.0514651,0.278279,,0,malicious
468.948,TX,4856,,,3781.04,7,malicious
469.133,RX,4856,0.185357,0.133892,,7,malicious
469.549,TX,4864,,,2115.94,6,malicious
470.012,TX,4870,,,2247.9,3,malicious
470.168,TX,4872,,,1117.89,4,malicious
470.219,RX,4872,0.0514597,0.133897,,4,malicious
470.654,TX,4878,,,3479.84,20,legitimate
470.757,RX,4878,0.102924,0.0514639,,20,legitimate
471.412,TX,4879,,,2451.92,5,malicious
472.477,TX,4897,,,2806.37,23,legitimate
472.528,RX,4897,0.0514654,0.0514582,,23,legitimate
472.641,TX,4899,,,2226.52,1,malicious
473.264,TX,4905,,,3283.11,8,malicious
473.353,TX,4896,,,2730.12,0,malicious
473.367,RX,4905,0.102923,0.0514576,,8,malicious
473.385,TX,4907,,,2801.42,12,legitimate
473.741,TX,4911,,,2824.96,37,legitimate
473.792,RX,4911,0.0514654,0.0514575,,37,legitimate
474.226,TX,4918,,,3677.23,34,legitimate
474.411,RX,4918,0.185356,0.133891,,34,legitimate
474.695,TX,4919,,,2115.94,6,malicious
475.157,TX,4925,,,2247.9,3,malicious
475.313,TX,4927,,,1117.89,4,malicious
475.365,RX,4927,0.0514597,0.133897,,4,malicious
476.27,TX,4936,,,4030.09,2,malicious
476.456,RX,4936,0.185357,0.133898,,2,malicious
476.557,TX,4933,,,2451.92,5,malicious
477.786,TX,4952,,,2226.52,1,malicious
478.15,TX,4958,,,2351.42,13,legitimate
478.201,RX,4958,0.0514638,0.133894,,13,legitimate
478.499,TX,4961,,,2730.12,0,malicious
478.551,RX,4961,0.0514651,1.264e-06,,0,malicious
479.841,TX,4970,,,2115.94,6,malicious
480.303,TX,4976,,,2247.9,3,malicious
480.459,TX,4978,,,1117.89,4,malicious
480.51,RX,4978,0.0514597,5.378e-06,,4,malicious
480.648,TX,4984,,,3842.25,14,legitimate
480.768,TX,4986,,,4721.69,29,legitimate
480.834,RX,4984,0.185357,0.133897,,14,legitimate
481.098,RX,4986,0.329744,0.144387,,29,legitimate
481.703,TX,4985,,,2451.92,5,malicious
482.932,TX,5005,,,2226.52,1,malicious
483.555,TX,5011,,,3283.11,8,malicious
483.591,TX,5015,,,3941.35,38,legitimate
483.645,TX,5013,,,2730.12,0,malicious
483.658,RX,5011,0.102923,0.226821,,8,malicious
483.696,RX,5013,0.0514651,0.0514578,,0,malicious
483.776,RX,5015,0.185357,0.133892,,38,legitimate
484.986,TX,5023,,,2115.94,6,malicious
485.449,TX,5029,,,2247.9,3,malicious
485.605,TX,5031,,,1117.89,4,malicious
485.656,RX,5031,0.0514597,0.133897,,4,malicious
486.343,TX,5043,,,2980.12,25,legitimate
486.446,RX,5043,0.102922,0.0514622,,25,legitimate
486.848,TX,5048,,,2451.92,5,malicious
487.482,TX,5046,,,3781.04,7,malicious
487.667,RX,5046,0.185357,0.0824347,,7,malicious
487.889,TX,5061,,,888.487,30,legitimate
487.941,RX,5061,0.051459,0.133898,,30,legitimate
488.077,TX,5057,,,2226.52,1,malicious
488.624,TX,5069,,,3630.55,17,legitimate
488.79,TX,5066,,,2730.12,0,malicious
488.809,RX,5069,0.185356,0.133897,,17,legitimate
488.842,RX,5066,0.0514651,0.133891,,0,malicious
490.132,TX,5076,,,2115.94,6,malicious
490.594,TX,5082,,,2247.9,3,malicious
490.75,TX,5084,,,1117.89,4,malicious
490.802,RX,5084,0.0514597,5.378e-06,,4,malicious
491.994,TX,5100,,,2451.92,5,malicious
493.223,TX,5109,,,2226.52,1,malicious
