time,event,packetId,delay,jitter,distance,nodeId,type
707.585,RX,340,0.329743,8.17e-07,,9,legitimate
707.766,TX,341,,,2451.92,5,legitimate
707.817,RX,341,0.0514642,0.278279,,5,legitimate
709.344,TX,342,,,3837.63,27,legitimate
709.529,RX,342,0.185357,0.133893,,27,legitimate
714.846,TX,343,,,3283.11,8,legitimate
714.949,RX,343,0.102923,0.0824339,,8,legitimate
715.239,TX,344,,,3661.98,16,legitimate
715.424,RX,344,0.185356,0.0824333,,16,legitimate
718.297,TX,345,,,1117.89,4,legitimate
718.349,RX,345,0.0514597,0.133896,,4,legitimate
718.65,TX,346,,,3781.04,7,legitimate
718.835,RX,346,0.185357,0.133897,,7,legitimate
720.005,TX,347,,,2730.12,0,legitimate
720.056,RX,347,0.0514651,0.133892,,0,legitimate
721.284,TX,348,,,3630.55,17,legitimate
721.469,RX,348,0.185356,0.133891,,17,legitimate
722.121,TX,349,,,2226.52,1,legitimate
722.172,RX,349,0.0514634,0.133893,,1,legitimate
727.992,TX,350,,,2117.47,21,legitimate
728.044,RX,350,0.0514631,3.64e-07,,21,legitimate
731.832,TX,351,,,2980.12,25,legitimate
731.935,RX,351,0.102922,0.0514589,,25,legitimate
732.614,TX,352,,,4370.27,10,legitimate
732.944,RX,352,0.329743,0.226821,,10,legitimate
732.965,TX,353,,,3725.62,22,legitimate
733.15,RX,353,0.185356,0.144386,,22,legitimate
734.437,TX,354,,,4043.6,26,legitimate
734.623,RX,354,0.185357,1.061e-06,,26,legitimate
735.625,TX,355,,,2806.37,23,legitimate
735.676,RX,355,0.0514654,0.133892,,23,legitimate
736.108,TX,356,,,4872.86,19,legitimate
736.438,RX,356,0.329744,0.278279,,19,legitimate
738.771,TX,357,,,2801.42,12,legitimate
738.822,RX,357,0.0514653,0.278279,,12,legitimate
744.461,TX,358,,,3842.25,14,legitimate
744.646,RX,358,0.185357,0.133891,,14,legitimate
745.542,TX,359,,,4030.09,2,legitimate
745.727,RX,359,0.185357,6.27e-07,,2,legitimate
747.472,TX,360,,,3479.84,20,legitimate
747.575,RX,360,0.102924,0.0824338,,20,legitimate
749.447,TX,361,,,2247.9,3,legitimate
749.499,RX,361,0.0514635,0.0514601,,3,legitimate
751.127,TX,362,,,3144.63,24,legitimate
751.23,RX,362,0.102922,0.051459,,24,legitimate
754.072,TX,363,,,356.489,15,legitimate
754.123,RX,363,0.0514572,0.0514653,,15,legitimate
754.969,TX,364,,,4721.69,29,legitimate
755.299,RX,364,0.329744,0.278287,,29,legitimate
755.984,TX,365,,,4432.25,18,legitimate
756.314,RX,365,0.329743,9.66e-07,,18,legitimate
759.433,TX,366,,,3385.08,11,legitimate
759.536,RX,366,0.102923,0.226819,,11,legitimate
760.178,TX,367,,,2115.94,6,legitimate
760.23,RX,367,0.0514631,0.0514602,,6,legitimate
763.27,TX,368,,,2351.42,13,legitimate
763.322,RX,368,0.0514638,7.85e-07,,13,legitimate
764.381,TX,369,,,4227.92,28,legitimate
764.711,RX,369,0.329742,0.278278,,28,legitimate
767.255,TX,370,,,4472.9,9,legitimate
767.585,RX,370,0.329743,8.17e-07,,9,legitimate
767.766,TX,371,,,2451.92,5,legitimate
767.817,RX,371,0.0514642,0.278279,,5,legitimate
769.344,TX,372,,,3837.63,27,legitimate
769.529,RX,372,0.185357,0.133893,,27,legitimate
774.846,TX,373,,,3283.11,8,legitimate
774.949,RX,373,0.102923,0.0824339,,8,legitimate
775.239,TX,374,,,3661.98,16,legitimate
775.424,RX,374,0.185356,0.0824333,,16,legitimate
778.297,TX,375,,,1117.89,4,legitimate
778.349,RX,375,0.0514597,0.133896,,4,legitimate
778.65,TX,376,,,3781.04,7,legitimate
778.835,RX,376,0.185357,0.133897,,7,legitimate
780.005,TX,377,,,2730.12,0,legitimate
780.056,RX,377,0.0514651,0.133892,,0,legitimate
781.284,TX,378,,,3630.55,17,legitimate
781.469,RX,378,0.185356,0.133891,,17,legitimate
782.121,TX,379,,,2226.52,1,legitimate
782.172,RX,379,0.0514634,0.133893,,1,legitimate
787.992,TX,380,,,2117.47,21,legitimate
788.044,RX,380,0.0514631,3.64e-07,,21,legitimate
791.832,TX,381,,,2980.12,25,legitimate
791.935,RX,381,0.102922,0.0514589,,25,legitimate
792.614,TX,382,,,4370.27,10,legitimate
792.944,RX,382,0.329743,0.226821,,10,legitimate
792.965,TX,383,,,3725.62,22,legitimate
793.15,RX,383,0.185356,0.144386,,22,legitimate
794.437,TX,384,,,4043.6,26,legitimate
794.623,RX,384,0.185357,1.061e-06,,26,legitimate
795.625,TX,385,,,2806.37,23,legitimate
795.676,RX,385,0.0514654,0.133892,,23,legitimate
796.108,TX,386,,,4872.86,19,legitimate
796.438,RX,386,0.329744,0.278279,,19,legitimate
798.771,TX,387,,,2801.42,12,legitimate
798.822,RX,387,0.0514653,0.278279,,12,legitimate
